location_id,year_id,state_name,mean,lower,upper,data,model
529,2012,Connecticut,1524.71946461363,1282.99983711003,1766.43909211723,1287.19606791103,Pharmaceuticals
529,2012,Connecticut,2301.86234746056,1263.69259091569,3340.03210400541,1288.99838827198,Physician/clinical services
529,2013,Connecticut,2029.18200653984,1852.74271595846,2205.62129712123,1978.52825456731,Medicaid
529,2013,Connecticut,2147.09521785618,2105.58009066056,2188.6103450518,2145.02304484282,Medicare
529,2013,Connecticut,2729.12598917858,2552.68669859719,2905.56527975996,2761.26605730155,OOP
529,2013,Connecticut,3473.3785853305,3172.39391316225,3774.36325749875,3493.96444219344,Private
529,2013,Connecticut,497.62171577734,0,1295.74867704805,1295.74867704805,Dental
529,2013,Connecticut,309.023194205079,0,1301.45205273455,1295.39417070338,Home health
529,2013,Connecticut,3497.86378160825,1302.22338621177,5693.50417700473,1302.22338621177,Hospital
529,2013,Connecticut,912.812534057574,529.123307505167,1296.50176060998,1296.50176060998,Skilled nursing
529,2013,Connecticut,336.622208920802,0,1299.66439917037,1295.4438867084,Other professional
529,2013,Connecticut,977.654091362105,653.497695315016,1301.81048740919,1296.64009990786,Other
529,2013,Connecticut,1541.22764545482,1297.56417842549,1784.89111248416,1297.56417842549,Pharmaceuticals
529,2013,Connecticut,2305.95662751913,1259.43820922908,3352.47504580917,1299.26563929016,Physician/clinical services
529,2014,Connecticut,2095.14176214455,1914.79870541192,2275.48481887719,2095.14176214455,Medicaid
529,2014,Connecticut,2219.75985952118,2177.3261991135,2262.19351992886,2219.75985952118,Medicare
529,2014,Connecticut,2722.72569003886,2542.38263330623,2903.06874677149,2722.72569003886,OOP
529,2014,Connecticut,3570.78779021492,3263.14375225925,3878.43182817058,3570.78779021492,Private
529,2014,Connecticut,504.463644188078,0,1320.24937639092,1324.40053175304,Dental
529,2014,Connecticut,318.135623591296,0,1332.52223411966,1324.07250066503,Home health
529,2014,Connecticut,3578.87598403503,1334.65646191677,5823.09550615329,1330.88141796443,Hospital
529,2014,Connecticut,918.75890541855,526.580452853745,1310.93735798336,1325.15366365185,Skilled nursing
529,2014,Connecticut,346.294520594666,0,1330.64427500485,1324.12165861665,Other professional
529,2014,Connecticut,1002.03734549235,670.708903114608,1333.3657878701,1325.30911723852,Other
529,2014,Connecticut,1587.68249061569,1338.62790468222,1836.73707654915,1326.4424366901,Pharmaceuticals
529,2014,Connecticut,2352.16658798384,1282.49367182366,3421.83950414403,1328.03377533985,Physician/clinical services
529,2015,Connecticut,2183.17879327406,1995.45354187897,2370.90404466915,,Medicaid
529,2015,Connecticut,2328.17184385534,2284.00119646826,2372.34249124242,,Medicare
529,2015,Connecticut,2849.32096518124,2661.59571378615,3037.04621657633,,OOP
529,2015,Connecticut,3681.99024445947,3361.75305090314,4002.22743801581,,Private
529,2015,Connecticut,519.694445717934,0,1368.8736957367,,Dental
529,2015,Connecticut,332.717591548994,0,1388.62728346227,,Home health
529,2015,Connecticut,3748.37784453466,1412.29304255629,6084.46264651303,,Hospital
529,2015,Connecticut,934.522883808264,526.290928925661,1342.75483869087,,Skilled nursing
529,2015,Connecticut,360.60600914849,0,1385.24931094917,,Other professional
529,2015,Connecticut,1044.66890990858,699.777810319864,1389.56000949729,,Other
529,2015,Connecticut,1662.43913134731,1403.18970083124,1921.68856186337,,Pharmaceuticals
529,2015,Connecticut,2439.63503075588,1326.17593377276,3553.094127739,,Physician/clinical services
529,2016,Connecticut,2232.412122766,2038.7004448811,2426.1238006509,,Medicaid
529,2016,Connecticut,2418.38705837101,2372.80784004515,2463.96627669687,,Medicare
529,2016,Connecticut,2984.5082828709,2790.796604986,3178.2199607558,,OOP
529,2016,Connecticut,3759.49711745669,3429.04778459422,4089.94645031916,,Private
529,2016,Connecticut,530.757452697943,0,1407.01643290286,,Dental
529,2016,Connecticut,345.068079078923,0,1434.64998985215,,Home health
529,2016,Connecticut,3887.09104364649,1476.51013719059,6297.67195010238,,Hospital
529,2016,Connecticut,943.837342429461,522.58715707156,1365.08752778737,,Skilled nursing
529,2016,Connecticut,373.339860107283,0,1430.65831753522,,Other professional
529,2016,Connecticut,1080.10943504741,724.220000395447,1435.99886969938,,Other
529,2016,Connecticut,1725.67347663197,1458.15676376165,1993.19018950229,,Pharmaceuticals
529,2016,Connecticut,2508.92789182512,1359.96136585224,3657.894417798,,Physician/clinical services
529,2017,Connecticut,2233.3602326783,2037.79261911896,2428.92784623765,,Medicaid
529,2017,Connecticut,2480.52794376016,2434.51203468737,2526.54385283294,,Medicare
529,2017,Connecticut,2993.72507401889,2798.15746045954,3189.29268757823,,OOP
529,2017,Connecticut,3796.36401773945,3462.74867696175,4129.97935851716,,Private
529,2017,Connecticut,529.82632583897,0,1414.48067135782,,Dental
529,2017,Connecticut,350.318873776805,0,1450.3399793395,,Home health
529,2017,Connecticut,3948.76661746807,1515.09013335119,6382.44310158496,,Hospital
529,2017,Connecticut,934.454148414141,509.167999631579,1359.7402971967,,Skilled nursing
529,2017,Connecticut,377.181002738664,0,1444.62954145968,,Other professional
529,2017,Connecticut,1091.54761102926,732.248428936457,1450.84679312206,,Other
529,2017,Connecticut,1749.36333897367,1479.28357045101,2019.44310749633,,Pharmaceuticals
529,2017,Connecticut,2522.51934995721,1362.54467007445,3682.49402983998,,Physician/clinical services
529,2018,Connecticut,2339.68201233668,2140.52930891728,2538.83471575607,,Medicaid
529,2018,Connecticut,2538.0113884854,2491.1519288573,2584.87084811349,,Medicare
529,2018,Connecticut,2966.94163748405,2767.78893406466,3166.09434090345,,OOP
529,2018,Connecticut,3870.22986871718,3530.4987864135,4209.96095102085,,Private
529,2018,Connecticut,532.210323367549,0,1433.08190069715,,Dental
529,2018,Connecticut,357.896169099969,0,1478.0825486547,,Home health
529,2018,Connecticut,4053.47640595284,1575.18645681964,6531.76635508601,,Hospital
529,2018,Connecticut,930.458245451693,497.375871967757,1363.54061893563,,Skilled nursing
529,2018,Connecticut,384.502950221673,0,1471.51965190508,,Other professional
529,2018,Connecticut,1111.1518992122,745.266146720534,1477.03765170386,,Other
529,2018,Connecticut,1790.8018946119,1515.77110060034,2065.83268862348,,Pharmaceuticals
529,2018,Connecticut,2554.36701910549,1373.1280133608,3735.60602485016,,Physician/clinical services
529,2019,Connecticut,2356.51923702266,2151.60523757152,2561.4332364738,,Medicaid
529,2019,Connecticut,2623.88274757634,2575.66768888195,2672.09780627073,,Medicare
529,2019,Connecticut,3158.09554150038,2953.18154204924,3363.00954095152,,OOP
529,2019,Connecticut,3915.26714749722,3565.70797196292,4264.82632303152,,Private
529,2019,Connecticut,540.971061951341,0,1467.9039869527,,Dental
529,2019,Connecticut,368.806132911978,0,1521.39842628328,,Home health
529,2019,Connecticut,4194.59441106431,1644.60991897838,6744.57890315025,,Hospital
529,2019,Connecticut,939.482114930156,493.871085209413,1385.0931446509,,Skilled nursing
529,2019,Connecticut,396.252418204172,0,1514.71546684809,,Other professional
529,2019,Connecticut,1143.23833515379,766.767859996006,1519.70881031158,,Other
529,2019,Connecticut,1855.98921321034,1573.00204303647,2138.97638338423,,Pharmaceuticals
529,2019,Connecticut,2614.4309861705,1399.01987289481,3829.84209944619,,Physician/clinical services
530,2000,Delaware,339.412515829281,0,956.481242896438,912.360912866317,Dental
530,2000,Delaware,163.169260160077,0,907.207491800912,911.902174946424,Home health
530,2000,Delaware,2682.46756537339,709.664934474189,4655.2701962726,916.701210196954,Hospital
530,2000,Delaware,533.240975575538,60.6273398991046,1005.85461125197,912.568825172739,Skilled nursing
530,2000,Delaware,243.366280527385,0,909.57058536444,912.013442251127,Other professional
530,2000,Delaware,565.297436454759,214.741990463784,915.852882445734,912.722699117526,Other
530,2000,Delaware,1037.36743689006,868.816389424899,1205.91848435522,913.484410251738,Pharmaceuticals
530,2000,Delaware,1742.6775048419,1003.2754642684,2482.07954541539,915.245300849565,Physician/clinical services
530,2001,Delaware,354.354699916173,0,1002.0924526873,957.686737068106,Dental
530,2001,Delaware,172.637217111718,0,953.655004918667,957.226668378154,Home health
530,2001,Delaware,2810.50346582052,739.650274356557,4881.35665728447,962.295046097023,Hospital
530,2001,Delaware,553.915677415794,57.8126002803855,1050.0187545512,957.951245239517,Skilled nursing
530,2001,Delaware,257.16906038671,0,956.484485675861,957.384690702344,Other professional
530,2001,Delaware,596.028332050707,228.049877062235,964.006787039177,958.003438763166,Other
530,2001,Delaware,1097.66066062871,920.732432178039,1274.58888907939,958.932666115277,Pharmaceuticals
530,2001,Delaware,1827.89611848334,1051.74494577395,2604.04729119273,960.684739450083,Physician/clinical services
530,2002,Delaware,1088.70021086503,974.350881520387,1203.04954020967,1103.80747894631,Medicaid
530,2002,Delaware,1411.39832641944,1346.05585250822,1476.74080033067,1378.38645380858,Medicare
530,2002,Delaware,2986.44565164701,2643.39766361309,3329.49363968093,2414.46445228887,OOP
530,2002,Delaware,2681.26504997141,2354.55268041529,3007.97741952752,3271.15085385913,Private
530,2002,Delaware,372.154602996027,0,1061.91789251765,1019.78723024106,Dental
530,2002,Delaware,183.853915584147,0,1015.54451287897,1019.31123156756,Home health
530,2002,Delaware,3027.0197703965,821.808628465042,5232.23091232797,1024.73821954343,Hospital
530,2002,Delaware,577.630060939984,49.339577696171,1105.9205441838,1019.96539370033,Skilled nursing
530,2002,Delaware,273.46387231268,0,1018.15121853735,1019.49885579881,Other professional
530,2002,Delaware,632.621495573691,240.768421547884,1024.4745695995,1020.10566235632,Other
530,2002,Delaware,1171.2356110721,982.82819411474,1359.64302802945,1021.25425917064,Pharmaceuticals
530,2002,Delaware,1929.82991002775,1103.32167615727,2756.33814389823,1023.14838652474,Physician/clinical services
530,2003,Delaware,1176.85133520908,1055.40608192312,1298.29658849503,1164.76506594027,Medicaid
530,2003,Delaware,1517.41591373768,1448.0186261457,1586.81320132965,1415.95516878707,Medicare
530,2003,Delaware,3110.68820855585,2746.35244869798,3475.02396841372,2840.51273835656,OOP
530,2003,Delaware,2869.70549149422,2522.71905353435,3216.6919294541,3253.42797591293,Private
530,2003,Delaware,389.078816558749,0,1121.64522410485,1083.01883179177,Dental
530,2003,Delaware,194.947987411628,0,1078.24897240994,1082.54850281128,Home health
530,2003,Delaware,3260.27713660385,918.222074140725,5602.33219906698,1088.47056534063,Hospital
530,2003,Delaware,601.19269814833,40.1192584193022,1162.26613787735,1083.18239807806,Skilled nursing
530,2003,Delaware,289.12085810448,0,1080.01962331302,1082.71845459232,Other professional
530,2003,Delaware,668.542339126164,252.372903776739,1084.71177447559,1083.47732484151,Other
530,2003,Delaware,1242.95113573983,1042.85213555788,1443.05013592178,1084.51242593426,Pharmaceuticals
530,2003,Delaware,2028.54997730381,1150.75294621844,2906.34700838917,1086.732445607,Physician/clinical services
530,2004,Delaware,1241.22550502447,1114.17424190415,1368.27676814479,1249.51678769008,Medicaid
530,2004,Delaware,1625.77168127429,1553.17095949125,1698.37240305732,1561.4833304555,Medicare
530,2004,Delaware,3310.36049346161,2929.20670410066,3691.51428282257,2896.83218282179,OOP
530,2004,Delaware,2897.7325431195,2534.72893420431,3260.7361520347,3367.2579219125,Private
530,2004,Delaware,402.370124584964,0,1168.75238226854,1133.02587356164,Dental
530,2004,Delaware,204.45989185049,0,1128.53475540413,1132.50516127966,Home health
530,2004,Delaware,3434.08072410977,983.914530437,5884.24691778254,1138.74005011573,Hospital
530,2004,Delaware,619.600759919768,32.6277223405508,1206.57379749898,1133.2485828371,Skilled nursing
530,2004,Delaware,302.503021207314,0,1129.91030474637,1132.70826040956,Other professional
530,2004,Delaware,698.735486677086,263.355337988075,1134.11563536609,1133.55398401802,Other
530,2004,Delaware,1304.24586240656,1094.91013264883,1513.5815921643,1134.59745551038,Pharmaceuticals
530,2004,Delaware,2109.09435212392,1190.77750938933,3027.4111948585,1136.71085514776,Physician/clinical services
530,2005,Delaware,1292.92435794483,1161.78168984539,1424.06702604427,1286.24174993999,Medicaid
530,2005,Delaware,1699.87397039763,1624.93530291224,1774.81263788303,1597.48049436991,Medicare
530,2005,Delaware,3317.2403544923,2923.81235019399,3710.66835879061,3039.34161652487,OOP
530,2005,Delaware,3057.29475283932,2682.60141541236,3431.98809026629,3444.26957483931,Private
530,2005,Delaware,410.525548647565,0,1201.58745223145,1169.48675066781,Dental
530,2005,Delaware,211.625003224546,0,1165.45765434337,1168.98329207115,Home health
530,2005,Delaware,3569.66180866897,1040.59343080486,6098.73018653308,1175.72486169731,Hospital
530,2005,Delaware,630.025764273105,24.1505579977293,1235.90097054848,1169.76959247067,Skilled nursing
530,2005,Delaware,312.359565537676,0,1166.41167098949,1169.18147896265,Other professional
530,2005,Delaware,720.393555680425,270.992952063162,1169.79415929769,1169.96700343226,Other
530,2005,Delaware,1349.48454397038,1133.4076199419,1565.56146799887,1171.07196238079,Pharmaceuticals
530,2005,Delaware,2163.25764567143,1215.36843969937,3111.14685164348,1173.14849399147,Physician/clinical services
530,2006,Delaware,1332.8252108827,1199.71582310861,1465.93459865679,1332.75793418541,Medicaid
530,2006,Delaware,1749.31831361518,1673.2558063157,1825.38082091466,1769.95094551297,Medicare
530,2006,Delaware,3366.62607088482,2967.29790756256,3765.95423420709,2904.53488494435,OOP
530,2006,Delaware,3059.04381705233,2678.73128055493,3439.35635354973,3500.56964779231,Private
530,2006,Delaware,413.935220295071,0,1216.86051687068,1186.9938515874,Dental
530,2006,Delaware,216.386038747816,0,1184.52312234821,1186.53042646557,Home health
530,2006,Delaware,3624.97549794634,1057.97920074542,6191.97179514726,1193.43409375468,Hospital
530,2006,Delaware,631.989220375654,17.0278279959757,1246.95061275533,1187.22698515378,Skilled nursing
530,2006,Delaware,318.337625964241,0,1185.19777553559,1186.67450998955,Other professional
530,2006,Delaware,733.469492644393,277.329320420328,1189.60966486846,1187.48041135303,Other
530,2006,Delaware,1377.60314740365,1158.28576209827,1596.92053270905,1188.83688350294,Pharmaceuticals
530,2006,Delaware,2191.11716905786,1229.01266323113,3153.2216748846,1190.63625062808,Physician/clinical services
530,2007,Delaware,1361.89820533315,1224.01344583059,1499.78296483572,1367.29504862552,Medicaid
530,2007,Delaware,1840.42359153401,1761.63230038969,1919.21488267834,1874.72968164482,Medicare
530,2007,Delaware,3517.69887393358,3104.04459542589,3931.35315244128,3041.68310282466,OOP
530,2007,Delaware,3128.8907222397,2734.93426651808,3522.84717796131,3565.20355994546,Private
530,2007,Delaware,423.799239875717,0,1255.52991844175,1229.57809761344,Dental
530,2007,Delaware,224.630959419759,0,1227.50048778326,1229.08180758275,Home health
530,2007,Delaware,3781.56246458159,1122.47377818299,6440.65115098018,1236.37128876078,Hospital
530,2007,Delaware,645.999412158928,8.97594514738398,1283.02287917047,1229.90652684369,Skilled nursing
530,2007,Delaware,329.88210936048,0,1227.84133856872,1229.25138837285,Other professional
530,2007,Delaware,758.871551722362,286.367102574738,1231.37600086999,1230.01576193206,Other
530,2007,Delaware,1429.22665762827,1202.04114176602,1656.41217349052,1231.44541495731,Pharmaceuticals
530,2007,Delaware,2254.93899829335,1258.31846971424,3251.55952687245,1233.26110697758,Physician/clinical services
530,2008,Delaware,1424.71384690161,1285.43074804939,1563.99694575383,1431.9288725197,Medicaid
530,2008,Delaware,1916.98368734501,1837.39334514374,1996.57402954628,1982.5643230152,Medicare
530,2008,Delaware,3475.56266008322,3057.71336352656,3893.41195663988,3183.44766731191,OOP
530,2008,Delaware,3131.53258082875,2733.58086982241,3529.4842918351,3350.8519123118,Private
530,2008,Delaware,423.437358070666,0,1263.60291907294,1242.07371707476,Dental
530,2008,Delaware,227.606081236087,0,1240.64607317467,1241.58854080763,Home health
530,2008,Delaware,3844.09516858013,1158.03969950138,6530.15063765887,1248.7269227819,Hospital
530,2008,Delaware,644.124340656534,0.640587651172211,1287.60809366189,1242.42000250052,Skilled nursing
530,2008,Delaware,333.807205492742,0,1240.87296488689,1241.72526944122,Other professional
530,2008,Delaware,765.74617757601,288.449889457107,1243.04246569491,1242.4578261273,Other
530,2008,Delaware,1446.38401742407,1216.89453085725,1675.8735039909,1243.94151098341,Pharmaceuticals
530,2008,Delaware,2263.59242612236,1256.86480734117,3270.32004490354,1245.85898544186,Physician/clinical services
530,2009,Delaware,1504.56488879793,1361.03225951931,1648.09751807655,1515.62139750986,Medicaid
530,2009,Delaware,1977.1396256435,1895.12098034143,2059.15827094557,2057.30557929136,Medicare
530,2009,Delaware,3575.48991482874,3144.89202699289,4006.0878026646,3295.24543917081,OOP
530,2009,Delaware,3195.13623348833,2785.04300697798,3605.22945999866,3384.15824678645,Private
530,2009,Delaware,431.833223714335,0,1297.63225456409,1279.94322182015,Dental
530,2009,Delaware,235.549155024639,0,1279.49701952189,1279.49701952189,Home health
530,2009,Delaware,3976.74006680912,1208.73298596336,6744.74714765489,1286.81019466373,Hospital
530,2009,Delaware,655.467298742316,0,1318.58375528331,1280.38210484963,Skilled nursing
530,2009,Delaware,344.884922531864,0,1279.62527830602,1279.62527830602,Other professional
530,2009,Delaware,789.362409050606,297.5038006252,1281.22101747602,1280.36462169789,Other
530,2009,Delaware,1497.17962982627,1260.68841394883,1733.67084570369,1281.83716553507,Pharmaceuticals
530,2009,Delaware,2321.31395705935,1283.87105636413,3358.75685775458,1283.87105636413,Physician/clinical services
530,2010,Delaware,1545.19648996561,1399.64310681048,1690.74987312074,1529.7695670481,Medicaid
530,2010,Delaware,2039.54995170992,1956.37658990699,2122.72331351285,2069.3800650137,Medicare
530,2010,Delaware,3558.69379421412,3122.03364474874,3995.35394367951,3504.84876833966,OOP
530,2010,Delaware,3253.22998947665,2837.363180462,3669.0967984913,3292.67182496483,Private
530,2010,Delaware,433.991648085936,0,1311.98001007705,1297.93224855152,Dental
530,2010,Delaware,240.098049563419,0,1298.74335048791,1297.50328640533,Home health
530,2010,Delaware,4041.54402118437,1234.56697882577,6848.52106354297,1305.43560049878,Hospital
530,2010,Delaware,655.715234304558,0,1328.16751334714,1298.33461994723,Skilled nursing
530,2010,Delaware,351.327366904415,0,1299.22765855484,1297.63968215489,Other professional
530,2010,Delaware,801.632943248165,302.849601438682,1300.41628505765,1298.34176695775,Other
530,2010,Delaware,1527.12061823423,1287.29991174797,1766.94132472048,1299.74137437106,Pharmaceuticals
530,2010,Delaware,2345.24034384121,1293.19158820016,3397.28909948226,1301.74164647973,Physician/clinical services
530,2011,Delaware,1588.48784294877,1442.47788944703,1734.4977964505,1592.13312801395,Medicaid
530,2011,Delaware,2080.37387161816,1996.93961247431,2163.80813076201,2103.31134452588,Medicare
530,2011,Delaware,3518.81534379255,3080.78548328734,3956.84520429775,3082.03061272552,OOP
530,2011,Delaware,3241.60533462152,2824.43403890228,3658.77663034076,3651.80730771565,Private
530,2011,Delaware,431.368299205861,0,1312.11072600853,1301.9899403534,Dental
530,2011,Delaware,242.049358536068,0,1304.01540708936,1301.58807590751,Home health
530,2011,Delaware,4067.6190212622,1251.83708235387,6883.40096017054,1309.55868078104,Hospital
530,2011,Delaware,648.318496660598,0,1322.88011705591,1302.32049898033,Skilled nursing
530,2011,Delaware,353.778622383187,0,1304.65227786292,1301.71150275745,Other professional
530,2011,Delaware,804.856018081839,304.508097845424,1305.20393831825,1302.45640487443,Other
530,2011,Delaware,1538.82647362748,1298.25350002993,1779.39944722502,1303.79440085905,Pharmaceuticals
530,2011,Delaware,2342.46610322377,1287.11729192892,3397.81491451861,1305.86288846783,Physician/clinical services
530,2012,Delaware,1633.89529579227,1485.20811591127,1782.58247567327,1780.31718272047,Medicaid
530,2012,Delaware,2145.35726982744,2060.3931670383,2230.32137261659,2154.79769356857,Medicare
530,2012,Delaware,3615.9604254359,3169.8988857929,4062.0219650789,3263.50556666966,OOP
530,2012,Delaware,3225.29985758719,2800.47934364148,3650.1203715329,3421.8924056841,Private
530,2012,Delaware,433.497779696384,0,1330.38942647909,1325.78225756839,Dental
530,2012,Delaware,246.670239998906,0,1328.10840980753,1325.4581774935,Home health
530,2012,Delaware,4179.63174502813,1312.21986237754,7047.04362767872,1333.76263851208,Hospital
530,2012,Delaware,648.589500004715,0,1335.51982623994,1326.15040783657,Skilled nursing
530,2012,Delaware,360.369567934222,0,1328.67836377765,1325.61620124864,Other professional
530,2012,Delaware,817.201824699774,307.679566558708,1326.72408284084,1326.34201772712,Other
530,2012,Delaware,1568.38811922768,1323.40401956916,1813.3722188862,1327.62232006431,Pharmaceuticals
530,2012,Delaware,2366.16407205298,1291.46447261554,3440.86367149044,1329.7788281922,Physician/clinical services
530,2013,Delaware,1654.67763091391,1505.57422286677,1803.78103896104,1676.84182381589,Medicaid
530,2013,Delaware,2197.48048099799,2112.27853354248,2282.68242845349,2213.00698884486,Medicare
530,2013,Delaware,3569.66130729739,3122.35108315598,4016.97153143879,3645.92312219702,OOP
530,2013,Delaware,3228.42401272892,2802.41427545139,3654.43375000645,3114.47149708038,Private
530,2013,Delaware,430.042774211475,0,1329.44513890316,1329.44513890316,Dental
530,2013,Delaware,248.175263309291,0,1332.64076221628,1329.14096447104,Home health
530,2013,Delaware,4213.25167066383,1337.81288488396,7088.69045644369,1337.81288488396,Hospital
530,2013,Delaware,640.963085370255,0,1329.81637329041,1329.81637329041,Skilled nursing
530,2013,Delaware,361.91329267927,0,1332.93272836851,1329.3273253377,Other professional
530,2013,Delaware,819.152190892546,308.203599188082,1330.10078259701,1330.10078259701,Other
530,2013,Delaware,1577.05179629747,1331.38189923115,1822.72169336377,1331.38189923115,Pharmaceuticals
530,2013,Delaware,2359.69335851408,1281.98529362735,3437.40142340079,1333.21806322377,Physician/clinical services
530,2014,Delaware,1730.61008935497,1576.37434900102,1884.84582970891,1730.61008935497,Medicaid
530,2014,Delaware,2302.88354519744,2214.74883642376,2391.01825397113,2302.88354519744,Medicare
530,2014,Delaware,3612.90711881272,3150.19989775088,4075.61433987456,3612.90711881276,OOP
530,2014,Delaware,3370.43784334536,2929.76429947694,3811.11138721378,3370.43784334536,Private
530,2014,Delaware,440.121954995319,0,1370.48291328046,1375.18571367769,Dental
530,2014,Delaware,257.408140780551,0,1379.20234590936,1374.86750441996,Home health
530,2014,Delaware,4380.5349672119,1406.11985641165,7354.95007801214,1383.74714872703,Hospital
530,2014,Delaware,652.7134998364,0,1365.27800958945,1375.56352914737,Skilled nursing
530,2014,Delaware,374.620776314554,0,1379.06395788325,1375.07095411932,Other professional
530,2014,Delaware,846.918748907441,318.382645296501,1375.45485251838,1375.91594677549,Other
530,2014,Delaware,1637.52946701913,1383.40329409677,1891.6556399415,1377.42572002809,Pharmaceuticals
530,2014,Delaware,2426.99104164521,1312.18687016257,3541.79521312784,1379.06207981556,Physician/clinical services
530,2015,Delaware,1837.1730741474,1676.83468109115,1997.51146720366,,Medicaid
530,2015,Delaware,2417.08489141158,2325.46295252229,2508.70683030086,,Medicare
530,2015,Delaware,3715.15090278523,3234.13572361647,4196.16608195398,,OOP
530,2015,Delaware,3483.33349281659,3025.22379837016,3941.44318726302,,Private
530,2015,Delaware,453.055115717992,0,1420.22770925166,,Dental
530,2015,Delaware,268.556167163537,0,1434.73645571016,,Home health
530,2015,Delaware,4573.05114754309,1480.94721590247,7665.15507918373,,Hospital
530,2015,Delaware,668.497593296421,0,1409.25617610304,,Skilled nursing
530,2015,Delaware,390.107558139424,0,1434.29358972619,,Other professional
530,2015,Delaware,880.398549881446,330.949833710249,1429.84726605265,,Other
530,2015,Delaware,1709.1068161923,1444.92562118264,1973.28801120197,,Pharmaceuticals
530,2015,Delaware,2509.96941322658,1351.05573331207,3668.88309314109,,Physician/clinical services
530,2016,Delaware,1854.0160395054,1688.79981053238,2019.23226847842,,Medicaid
530,2016,Delaware,2519.98175391014,2425.57248021127,2614.39102760901,,Medicare
530,2016,Delaware,3883.790364365,3388.14167744593,4379.43905128407,,OOP
530,2016,Delaware,3543.37105457826,3071.32468608391,4015.41742307261,,Private
530,2016,Delaware,462.48993879839,0,1459.08598559569,,Dental
530,2016,Delaware,277.981025469725,0,1479.63900584346,,Home health
530,2016,Delaware,4728.19484047622,1542.02251181195,7914.3671691405,,Hospital
530,2016,Delaware,678.508516137476,0,1441.80255506286,,Skilled nursing
530,2016,Delaware,402.471504241798,0,1478.42390214657,,Other professional
530,2016,Delaware,907.846675989308,341.682557904211,1474.01079407441,,Other
530,2016,Delaware,1769.12946296354,1496.91131250614,2041.34761342094,,Pharmaceuticals
530,2016,Delaware,2574.53724828235,1380.36694227491,3768.70755428977,,Physician/clinical services
530,2017,Delaware,1966.59655687071,1800.30725196096,2132.88586178046,,Medicaid
530,2017,Delaware,2571.00954691557,2475.98708696714,2666.032006864,,Medicare
530,2017,Delaware,3807.72558923264,3308.85767450339,4306.59350396189,,OOP
530,2017,Delaware,3532.47580053458,3057.36350079244,4007.58810027672,,Private
530,2017,Delaware,460.495256060251,0,1463.56417324748,,Dental
530,2017,Delaware,280.687984664692,0,1490.1507083795,,Home health
530,2017,Delaware,4783.91974990946,1577.05329889775,7990.78620092119,,Hospital
530,2017,Delaware,672.425633861408,0,1440.67725153621,,Skilled nursing
530,2017,Delaware,405.680192076915,0,1488.62087820513,,Other professional
530,2017,Delaware,912.936747018657,343.095404879172,1482.77808915814,,Other
530,2017,Delaware,1785.96023228815,1511.97403066162,2059.94643391468,,Pharmaceuticals
530,2017,Delaware,2575.70169767397,1373.77528061319,3777.62811473474,,Physician/clinical services
530,2018,Delaware,1988.849052168,1821.89820272365,2155.79990161235,,Medicaid
530,2018,Delaware,2628.84693620364,2533.44645080687,2724.24742160041,,Medicare
530,2018,Delaware,3769.9518056513,3269.09925731825,4270.80435398435,,OOP
530,2018,Delaware,3537.41288057346,3060.41045358961,4014.41530755732,,Private
530,2018,Delaware,457.730713038639,0,1464.79011392146,,Dental
530,2018,Delaware,283.123675448368,0,1497.3979741175,,Home health
530,2018,Delaware,4818.54767288368,1598.92342620368,8038.1719195637,,Hospital
530,2018,Delaware,665.841708497414,0,1437.14964214604,,Skilled nursing
530,2018,Delaware,408.173244492618,0,1495.42216615405,,Other professional
530,2018,Delaware,917.099555395217,344.991227861292,1489.20788292914,,Other
530,2018,Delaware,1800.48335193945,1525.40715793884,2075.55954594006,,Pharmaceuticals
530,2018,Delaware,2574.06075290102,1367.352742384,3780.76876341802,,Physician/clinical services
530,2019,Delaware,1986.76987524129,1815.12801375678,2158.4117367258,,Medicaid
530,2019,Delaware,2738.40036025472,2640.31929654929,2836.48142396016,,Medicare
530,2019,Delaware,3852.30279964139,3337.37721518787,4367.22838409491,,OOP
530,2019,Delaware,3682.6599280417,3192.25460951453,4173.06524656886,,Private
530,2019,Delaware,465.148441990504,0,1500.50436122239,,Dental
530,2019,Delaware,291.836455583282,0,1540.22963040112,,Home health
530,2019,Delaware,4981.52033101237,1671.43056016027,8291.61010186449,,Hospital
530,2019,Delaware,672.982709367762,0,1465.96297841005,,Skilled nursing
530,2019,Delaware,419.891661204121,0,1537.69027937286,,Other professional
530,2019,Delaware,941.825943649029,353.642423555929,1530.00946374213,,Other
530,2019,Delaware,1857.32920039399,1574.52387088846,2140.13452989954,,Pharmaceuticals
530,2019,Delaware,2629.59821997803,1388.98393210376,3870.21250785229,,Physician/clinical services
531,2000,District of Columbia,344.440163016188,0,1141.88709121681,1102.78204916723,Dental
531,2000,District of Columbia,450.458920722174,0,1086.38989349284,1102.4053069528,Home health
531,2000,District of Columbia,3736.77910182117,973.822373109609,6499.73583053274,1111.71731368709,Hospital
531,2000,District of Columbia,523.879033458246,0,1190.52855874595,1103.2668376432,Skilled nursing
531,2000,District of Columbia,158.595093551679,0,1099.78955178139,1102.48905973855,Other professional
531,2000,District of Columbia,883.20133055632,666.996339760447,1099.4063213522,1103.631396795,Other
531,2000,District of Columbia,812.780121885704,550.974480797898,1074.58576297351,1103.19591498976,Pharmaceuticals
531,2000,District of Columbia,1924.7539881455,1185.44685601725,2664.06112027375,1105.39987418337,Physician/clinical services
